title,author,avg_rating,rating_count,popularity_score,text
Bewohnte Frau. Roman.,Gioconda Belli,7.571428571428571,7.0,15.744343101290184,Bewohnte Frau. Roman. Gioconda Belli
Herzflimmern. Roman.,Barbara Wood,6.6,5.0,11.825612496905162,Herzflimmern. Roman. Barbara Wood
"Puppenmord (Fiction, Poetry and Drama)",Sharpe,8.0,6.0,15.567281192442506,"Puppenmord (Fiction, Poetry and Drama) Sharpe"
Stanislaski Sisters (Harlequin by Request),Nora Roberts,8.0,6.0,15.567281192442506,Stanislaski Sisters (Harlequin by Request) Nora Roberts
Hexenstunde.,Anne Rice,7.6,5.0,13.617371966133216,Hexenstunde. Anne Rice
Rat Race,Dick Francis,8.4,5.0,15.050779541515663,Rat Race Dick Francis
The Soldier Spies (Men at War (Paperback Jove)),W. E. B. Griffin,7.5,6.0,14.59432611791485,The Soldier Spies (Men at War (Paperback Jove)) W. E. B. Griffin
GermLine,Nelson Erlick,8.0,6.0,15.567281192442506,GermLine Nelson Erlick
Feuer und Stein.,Diana Gabaldon,8.8,5.0,15.767483329206884,Feuer und Stein. Diana Gabaldon
Absolute Rage,Robert K. Tanenbaum,8.0,6.0,15.567281192442506,Absolute Rage Robert K. Tanenbaum
Zirkuskind.,John Irving,8.8,5.0,15.767483329206884,Zirkuskind. John Irving
Der Klient.,John Grisham,7.6,5.0,13.617371966133216,Der Klient. John Grisham
How to Trap a Tycoon (Avon Light Contemporary Romances),Elizabeth Bevarly,6.2,5.0,11.10890870921394,How to Trap a Tycoon (Avon Light Contemporary Romances) Elizabeth Bevarly
Body Language (A Thorn Mystery),James W. Hall,7.6,5.0,13.617371966133216,Body Language (A Thorn Mystery) James W. Hall
Milk and Honey (Decker and Lazarus Series),Faye Kellerman,8.666666666666666,9.0,19.955737472615063,Milk and Honey (Decker and Lazarus Series) Faye Kellerman
Der Schatten des Windes.,Carlos Ruiz Zafon,9.714285714285714,7.0,20.200289262032687,Der Schatten des Windes. Carlos Ruiz Zafon
LA Premiere Gorgee De Biere Et Autres Plaisirs Minuscules (L'arpenteur),Philippe Delerm,8.0,9.0,18.420680743952367,LA Premiere Gorgee De Biere Et Autres Plaisirs Minuscules (L'arpenteur) Philippe Delerm
Why Can't a Man Be More Like a Cat?,Linda Konner,8.0,6.0,15.567281192442506,Why Can't a Man Be More Like a Cat? Linda Konner
The Art of Deception: Controlling the Human Element of Security,Kevin D.  Mitnick,7.166666666666667,6.0,13.94568940156308,The Art of Deception: Controlling the Human Element of Security Kevin D.  Mitnick
Andorra,Max Frisch,7.166666666666667,6.0,13.94568940156308,Andorra Max Frisch
"Endlich Nichtleser: Die beste Methode, mit dem Lesen fÃÂ¼r immer aufzuhÃÂ¶ren (Suhrkamp Taschenbuch)",Gion Mathias Cavelty,8.375,8.0,18.40175583519084,"Endlich Nichtleser: Die beste Methode, mit dem Lesen fÃÂ¼r immer aufzuhÃÂ¶ren (Suhrkamp Taschenbuch) Gion Mathias Cavelty"
Die Stadt der Blinden.,Jose Saramago,7.833333333333333,6.0,15.24296283426662,Die Stadt der Blinden. Jose Saramago
Der Schamane,Gordon Noah,6.666666666666667,6.0,12.972734327035422,Der Schamane Gordon Noah
Grand Cahier,Agota Kristof,9.0,6.0,17.51319134149782,Grand Cahier Agota Kristof
The First Billion,CHRISTOPHER REICH,6.75,8.0,14.831265897019483,The First Billion CHRISTOPHER REICH
Four Arguments for the Elimination of Television,Jerry Mander,8.0,5.0,14.33407575382444,Four Arguments for the Elimination of Television Jerry Mander
Nichts als die Wahrheit.,Dieter Bohlen,5.285714285714286,7.0,10.991333863164845,Nichts als die Wahrheit. Dieter Bohlen
Servant of the Shard (Paths of Darkness),R. A. Salvatore,8.0,5.0,14.33407575382444,Servant of the Shard (Paths of Darkness) R. A. Salvatore
Der Grobe Gatsby/the Great Gatsby,F. Scott Fitzgerald,6.666666666666667,6.0,12.972734327035422,Der Grobe Gatsby/the Great Gatsby F. Scott Fitzgerald
Lor La Merveilleuse Histoire Du General,Blaise Cendrars,8.0,6.0,15.567281192442506,Lor La Merveilleuse Histoire Du General Blaise Cendrars
In the Land of Dreamy Dreams,Ellen Gilchrist,7.571428571428571,7.0,15.744343101290184,In the Land of Dreamy Dreams Ellen Gilchrist
Our Game,John Le Carre,6.4,5.0,11.467260603059552,Our Game John Le Carre
Death of Sleep,Anne McCaffrey,6.5,6.0,12.648415968859537,Death of Sleep Anne McCaffrey
HOOKMEN,Timothy Hillmer,8.8,5.0,15.767483329206884,HOOKMEN Timothy Hillmer
What Was She Thinking?: Notes on a Scandal: A Novel,Zoe Heller,7.875,8.0,17.30314354652273,What Was She Thinking?: Notes on a Scandal: A Novel Zoe Heller
Burglars Can't Be Choosers,Lawrence Block,6.0,8.0,13.183347464017316,Burglars Can't Be Choosers Lawrence Block
"Amour, Prozac, et autres curiositÃ?ÃÂ©s",Lucia Etxebarria,6.4,5.0,11.467260603059552,"Amour, Prozac, et autres curiositÃ?ÃÂ©s Lucia Etxebarria"
Flint,Paul Eddy,6.833333333333333,6.0,13.297052685211307,Flint Paul Eddy
And So It Goes: Adventures in Television,Linda Ellerbee,9.0,6.0,17.51319134149782,And So It Goes: Adventures in Television Linda Ellerbee
Monstrosity,Edward Lee,7.0,6.0,13.621371043387192,Monstrosity Edward Lee
Always Dakota,Debbie Macomber,8.333333333333334,6.0,16.215917908794278,Always Dakota Debbie Macomber
Prairie Moon,Maggie Osborne,8.2,5.0,14.69242764767005,Prairie Moon Maggie Osborne
"The Yogi Book: \""I Really Didn't Say Everything I Said\""",Yogi Berra,8.166666666666666,6.0,15.89159955061839,"The Yogi Book: \""I Really Didn't Say Everything I Said\"" Yogi Berra"
Love in Another Town,Barbara Taylor Bradford,5.928571428571429,14.0,16.054869049391673,Love in Another Town Barbara Taylor Bradford
Love in Another Town,Barbara Taylor Bradford,6.833333333333333,6.0,13.297052685211307,Love in Another Town Barbara Taylor Bradford
I'm Only One Man!,Regis Philbin,7.5,8.0,16.479184330021646,I'm Only One Man! Regis Philbin
Bittersweet,Danielle Steel,5.5,6.0,10.702505819804223,Bittersweet Danielle Steel
Mundo Feliz (Ave Fenix),Aldous Huxley,8.4,5.0,15.050779541515663,Mundo Feliz (Ave Fenix) Aldous Huxley
The Elegant Gathering of White Snows,KRIS RADISH,6.714285714285714,14.0,18.182622778829124,The Elegant Gathering of White Snows KRIS RADISH
Let It Snow,Fern Michaels,6.75,8.0,14.831265897019483,Let It Snow Fern Michaels
Conflict of Interest  (McClouds & Mississippi),Gina Wilkins,7.0,8.0,15.380572041353537,Conflict of Interest  (McClouds & Mississippi) Gina Wilkins
Your Baby and Child: From Birth to Age Five,Penelope Leach,7.6,5.0,13.617371966133216,Your Baby and Child: From Birth to Age Five Penelope Leach
Prescribed Danger (Dr. Rhea Lynch Novels),Gwen Hunter,7.142857142857143,7.0,14.853153869141686,Prescribed Danger (Dr. Rhea Lynch Novels) Gwen Hunter
Clay,Jennifer Blake,7.333333333333333,6.0,14.270007759738963,Clay Jennifer Blake
Far from the Tree,Virginia Deberry,7.166666666666667,6.0,13.94568940156308,Far from the Tree Virginia Deberry
Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,9.1,10.0,21.820846982465174,Wasted : A Memoir of Anorexia and Bulimia Marya Hornbacher
HIDDEN TALENTS,Jayne Ann Krentz,7.8,5.0,13.975723859978828,HIDDEN TALENTS Jayne Ann Krentz
Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,7.875,8.0,17.30314354652273,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself Melody Beattie
Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,8.0,7.0,16.635532333438686,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself Melody Beattie
Die weiÃ?Ã?e Massai.,Corinne Hofmann,6.2727272727272725,11.0,15.587141712306547,Die weiÃ?Ã?e Massai. Corinne Hofmann
Killjoy,JULIE GARWOOD,8.6,5.0,15.409131435361273,Killjoy JULIE GARWOOD
Bittersweet,Nevada Barr,7.8,5.0,13.975723859978828,Bittersweet Nevada Barr
The Hidden Life of Dogs,Elizabeth Marshall Thomas,6.285714285714286,14.0,17.022029835499605,The Hidden Life of Dogs Elizabeth Marshall Thomas
The Most Important Little Boy In The World - A Novel -,Dean Briggs,8.333333333333334,6.0,16.215917908794278,The Most Important Little Boy In The World - A Novel - Dean Briggs
A Return to Love: Relfections on the Principles of a Course in Miracles,Marianne Williamson,7.0,5.0,12.542316284596385,A Return to Love: Relfections on the Principles of a Course in Miracles Marianne Williamson
"A Girl Named Zippy: Growing Up Small in Mooreland, Indiana",HAVEN KIMMEL,7.636363636363637,11.0,18.975650780199278,"A Girl Named Zippy: Growing Up Small in Mooreland, Indiana HAVEN KIMMEL"
House of Smoke,J. F. Freedman,7.0,7.0,14.55609079175885,House of Smoke J. F. Freedman
Bi Any Other Name:  Bisexual People Speak Out,Loraine Hutchins,8.6,5.0,15.409131435361273,Bi Any Other Name:  Bisexual People Speak Out Loraine Hutchins
Living Loving and Learning,LEO F. BUSCAGLIA,8.166666666666666,6.0,15.89159955061839,Living Loving and Learning LEO F. BUSCAGLIA
Dancing at the Harvest Moon: A Novel,K. C. McKinnon,7.5,6.0,14.59432611791485,Dancing at the Harvest Moon: A Novel K. C. McKinnon
"Murder, She Meowed (Mrs. Murphy Mysteries (Paperback))",RITA MAE BROWN,7.333333333333333,15.0,20.33231729642506,"Murder, She Meowed (Mrs. Murphy Mysteries (Paperback)) RITA MAE BROWN"
Rose's Garden,Carrie Brown,6.571428571428571,7.0,13.664901559610348,Rose's Garden Carrie Brown
Tan Veloz Como El Deseo,Laura Esquivel,8.333333333333334,6.0,16.215917908794278,Tan Veloz Como El Deseo Laura Esquivel
Tan Veloz Como El Deseo,Laura Esquivel,5.4,5.0,9.675501133831498,Tan Veloz Como El Deseo Laura Esquivel
Virgin suicides,Eugenides Jeffrey,8.0,5.0,14.33407575382444,Virgin suicides Eugenides Jeffrey
La fÃÂ©e carabine (Collection Folio),Daniel Pennac,8.5,6.0,16.54023626697016,La fÃÂ©e carabine (Collection Folio) Daniel Pennac
The House on the Cliff  (The Hardy Boys Mystery Stories 2),Franklin W. Dixon,7.666666666666667,6.0,14.918644476090735,The House on the Cliff  (The Hardy Boys Mystery Stories 2) Franklin W. Dixon
The Juniper Game (Point),Sherryl Jordan,7.8,5.0,13.975723859978828,The Juniper Game (Point) Sherryl Jordan
Handbook to Higher Consciousness,Ken Keyes,7.2,5.0,12.900668178441997,Handbook to Higher Consciousness Ken Keyes
Earth,David Brin,8.411764705882353,17.0,24.31312713995009,Earth David Brin
Cultural Literacy: What Every American Needs to Know,E. D. Hirsch Jr.,7.2,5.0,12.900668178441997,Cultural Literacy: What Every American Needs to Know E. D. Hirsch Jr.
Leadership Secrets of Attila the Hun,Wess Roberts,8.6,5.0,15.409131435361273,Leadership Secrets of Attila the Hun Wess Roberts
Il birraio di Preston (La memoria),Andrea Camilleri,8.2,5.0,14.69242764767005,Il birraio di Preston (La memoria) Andrea Camilleri
A People's History of the United States: 1492 to Present,Howard Zinn,9.333333333333334,6.0,18.16182805784959,A People's History of the United States: 1492 to Present Howard Zinn
Take a Thief,Mercedes Lackey,8.4,5.0,15.050779541515663,Take a Thief Mercedes Lackey
Leap of Faith : Memoirs of an Unexpected Life,Queen Noor,7.416666666666667,12.0,19.023374401173065,Leap of Faith : Memoirs of an Unexpected Life Queen Noor
Longitude Uk Edition True Story of a Lone Gen,Dava Sobel,7.5,6.0,14.59432611791485,Longitude Uk Edition True Story of a Lone Gen Dava Sobel
The RIVER MIDNIGHT : A NOVEL,Lilian Nattel,7.6,5.0,13.617371966133216,The RIVER MIDNIGHT : A NOVEL Lilian Nattel
The Fifth Child (Vintage International),Doris May Lessing,6.666666666666667,9.0,15.350567286626973,The Fifth Child (Vintage International) Doris May Lessing
The Twisted Root,Anne Perry,7.875,8.0,17.30314354652273,The Twisted Root Anne Perry
The Secret: Unlocking the Source of Joy & Fulfillment,Michael Berg,8.2,5.0,14.69242764767005,The Secret: Unlocking the Source of Joy & Fulfillment Michael Berg
"Wolves of the Calla (The Dark Tower, Book 5)",Stephen King,9.272727272727273,22.0,29.074582729524845,"Wolves of the Calla (The Dark Tower, Book 5) Stephen King"
Body of Evidence (Csi),Max Allan Collins,8.0,5.0,14.33407575382444,Body of Evidence (Csi) Max Allan Collins
CSI: Cold Burn,Max Allan Collins,8.6,5.0,15.409131435361273,CSI: Cold Burn Max Allan Collins
The Ferryman,Christopher Golden,7.8,5.0,13.975723859978828,The Ferryman Christopher Golden
Automated Alice,Jeff Noon,6.857142857142857,7.0,14.259027714376016,Automated Alice Jeff Noon
Wicked Forest (Debeers),V.C. Andrews,7.363636363636363,11.0,18.29794896662073,Wicked Forest (Debeers) V.C. Andrews
Why Cats Paint: A Theory of Feline Aesthetics,Heather Busch,7.75,12.0,19.878357520326908,Why Cats Paint: A Theory of Feline Aesthetics Heather Busch
Miss America,Howard Stern,5.818181818181818,11.0,14.457638689675639,Miss America Howard Stern
PRIVATE PARTS,Howard Stern,5.5,8.0,12.084735175349207,PRIVATE PARTS Howard Stern
Birds of America : Stories,Lorrie Moore,8.666666666666666,6.0,16.864554625146045,Birds of America : Stories Lorrie Moore
The Pharmacist's Mate,Amy Fusselman,7.4,5.0,13.259020072287607,The Pharmacist's Mate Amy Fusselman
El Arbol De LA Ciencia (Letras hispÃÂ¡nicas),Baroja,7.0,5.0,12.542316284596385,El Arbol De LA Ciencia (Letras hispÃÂ¡nicas) Baroja
The Riddle of the Third Mile,COLIN DEXTER,6.6,5.0,11.825612496905162,The Riddle of the Third Mile COLIN DEXTER
Transformation: The Breakthrough,Whitley Strieber,8.0,7.0,16.635532333438686,Transformation: The Breakthrough Whitley Strieber
Othello (Bantam Classics),William Shakespeare,7.833333333333333,6.0,15.24296283426662,Othello (Bantam Classics) William Shakespeare
Choral am Ende der Reise.,Erik Fosnes Hansen,8.0,5.0,14.33407575382444,Choral am Ende der Reise. Erik Fosnes Hansen
Disney's The Lion King (A Golden Look-Look Book),M. Hover,7.833333333333333,6.0,15.24296283426662,Disney's The Lion King (A Golden Look-Look Book) M. Hover
Dragonquest Achille Cover,Anne Mccaffrey,9.4,5.0,16.842539010743717,Dragonquest Achille Cover Anne Mccaffrey
The New Girls,Beth Gutcheon,8.166666666666666,6.0,15.89159955061839,The New Girls Beth Gutcheon
Grievous Sin: A Peter Decker/Rina Lazarus Mystery (Peter Decker & Rina Lazarus Novels (Hardcover)),Faye Kellerman,6.5,6.0,12.648415968859537,Grievous Sin: A Peter Decker/Rina Lazarus Mystery (Peter Decker & Rina Lazarus Novels (Hardcover)) Faye Kellerman
The PMS Outlaws: An Elizabeth Macpherson Novel (Elizabeth MacPherson Novels (Hardcover)),Sharyn McCrumb,7.444444444444445,9.0,17.14146680340012,The PMS Outlaws: An Elizabeth Macpherson Novel (Elizabeth MacPherson Novels (Hardcover)) Sharyn McCrumb
Work Is Hell,Matt Groening,8.333333333333334,6.0,16.215917908794278,Work Is Hell Matt Groening
The World's Religions: Our Great Wisdom Traditions,Huston Smith,8.555555555555555,9.0,19.699894684504613,The World's Religions: Our Great Wisdom Traditions Huston Smith
On Mexican Time: A New Life in San Miguel,Tony Cohan,7.714285714285714,7.0,16.041406178673018,On Mexican Time: A New Life in San Miguel Tony Cohan
Witches Abroad,Terry Pratchett,7.6,10.0,18.224004073267615,Witches Abroad Terry Pratchett
Ramses: The Son of Light - Volume I (Vol 1),Christian Jacq,7.0,10.0,16.785266909588593,Ramses: The Son of Light - Volume I (Vol 1) Christian Jacq
Promiscuities : The Secret Struggle for Womanhood,Naomi Wolf,7.0,6.0,13.621371043387192,Promiscuities : The Secret Struggle for Womanhood Naomi Wolf
The Stargazey: A Richard Jury Mystery (Richard Jury Mysteries (Paperback)),Martha Grimes,7.923076923076923,13.0,20.909454226951663,The Stargazey: A Richard Jury Mystery (Richard Jury Mysteries (Paperback)) Martha Grimes
Lust for Life,Irving Stone,8.833333333333334,6.0,17.188872983321936,Lust for Life Irving Stone
"Shadow Moon (Chronicles of the Shadow War, Book 1)",George Lucas,7.7,10.0,18.463793600547454,"Shadow Moon (Chronicles of the Shadow War, Book 1) George Lucas"
Die wilde Geschichte vom Wassertrinker. Roman.,John Irving,7.5,6.0,14.59432611791485,Die wilde Geschichte vom Wassertrinker. Roman. John Irving
From Here to Paternity (Jane Jeffry Mysteries (Paperback)),Jill Churchill,7.428571428571429,7.0,15.447280023907352,From Here to Paternity (Jane Jeffry Mysteries (Paperback)) Jill Churchill
A Month in the Country (New York Review Books Classics),James Lloyd Carr,7.166666666666667,6.0,13.94568940156308,A Month in the Country (New York Review Books Classics) James Lloyd Carr
Cordelia's Honor (Hugo Winners),Lois McMaster Bujold,8.222222222222221,9.0,18.932366320173266,Cordelia's Honor (Hugo Winners) Lois McMaster Bujold
Dragonseye (Dragonriders of Pern Series),Anne McCaffrey,8.571428571428571,7.0,17.82378464297002,Dragonseye (Dragonriders of Pern Series) Anne McCaffrey
Headwind,John J. Nance,7.625,8.0,16.753837402188672,Headwind John J. Nance
Charles Kuralt's America: Charles Kuralt,Charles Kuralt,6.857142857142857,7.0,14.259027714376016,Charles Kuralt's America: Charles Kuralt Charles Kuralt
Every Second Counts,Lance Armstrong,7.0,8.0,15.380572041353537,Every Second Counts Lance Armstrong
The One Tree: The Second Chronicles of Thomas Covenant Book Two,Stephen R Donaldson,7.666666666666667,6.0,14.918644476090735,The One Tree: The Second Chronicles of Thomas Covenant Book Two Stephen R Donaldson
Entranced,Nora Roberts,8.444444444444445,9.0,19.444051896394164,Entranced Nora Roberts
The Girlfriends' Guide to Toddlers,Vicki Iovine,7.8,5.0,13.975723859978828,The Girlfriends' Guide to Toddlers Vicki Iovine
The Return of the King (Lord of the Rings (Paperback)),J. R. R. Tolkien,9.285714285714286,7.0,19.309100029884192,The Return of the King (Lord of the Rings (Paperback)) J. R. R. Tolkien
I Burn For You,Susan Sizemore,7.285714285714286,7.0,15.150216946524518,I Burn For You Susan Sizemore
Scandalous Again,Christina Dodd,7.666666666666667,6.0,14.918644476090735,Scandalous Again Christina Dodd
Sugarplum Dead : A Death on Demand Mystery (Death on Demand Mysteries (Paperback)),Carolyn Hart,8.125,8.0,17.852449690856783,Sugarplum Dead : A Death on Demand Mystery (Death on Demand Mysteries (Paperback)) Carolyn Hart
Number the Stars (Laurel Leaf Books),Lois Lowry,8.4,5.0,15.050779541515663,Number the Stars (Laurel Leaf Books) Lois Lowry
The Facts of Life : And Other Lessons My Father Taught Me,Lisa Whelchel,8.222222222222221,9.0,18.932366320173266,The Facts of Life : And Other Lessons My Father Taught Me Lisa Whelchel
1632 (Assiti Shards (Paperback)),Eric Flint,7.666666666666667,9.0,17.65315237962102,1632 (Assiti Shards (Paperback)) Eric Flint
Death on the Nile (Hercule Poirot Mysteries (Paperback)),Agatha Christie,7.333333333333333,6.0,14.270007759738963,Death on the Nile (Hercule Poirot Mysteries (Paperback)) Agatha Christie
Jarhead : A Marine's Chronicle of the Gulf War and Other Battles,Anthony Swofford,7.4,10.0,17.744425018707943,Jarhead : A Marine's Chronicle of the Gulf War and Other Battles Anthony Swofford
Billie's Kiss,Elizabeth Knox,7.2,5.0,12.900668178441997,Billie's Kiss Elizabeth Knox
The Little White Horse,Elizabeth Goudge,8.2,5.0,14.69242764767005,The Little White Horse Elizabeth Goudge
"Cracking Da Vinci's Code: You've Read the Fiction, Now Read the Facts",James Garlow,7.285714285714286,7.0,15.150216946524518,"Cracking Da Vinci's Code: You've Read the Fiction, Now Read the Facts James Garlow"
